MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
4,2021,ABRUZZO,13,FRANCIA,FRA,AIRE,0,0,2,3,0,5
4,2021,ABRUZZO,13,GERMANIA,DEU,AIRE,0,0,1,3,0,4
4,2021,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,4,10,0,14
4,2021,ABRUZZO,13,REGNO UNITO,GBR,AIRE,0,0,2,1,0,3
4,2021,ABRUZZO,13,,,Residenti,0,0,326,846,0,1172
4,2021,BASILICATA,17,,,Residenti,0,0,206,423,0,629
4,2021,CALABRIA,18,AUSTRIA,AUT,AIRE,0,0,1,2,0,3
4,2021,CALABRIA,18,BRASILE,BRA,AIRE,0,0,1,2,0,3
4,2021,CALABRIA,18,REGNO UNITO,GBR,AIRE,0,0,1,3,0,4
4,2021,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,0,0,0,1,0,1
4,2021,CALABRIA,18,SPAGNA,ESP,AIRE,0,0,0,1,0,1
4,2021,CALABRIA,18,SVEZIA,SWE,AIRE,0,0,0,2,0,2
4,2021,CALABRIA,18,,,Residenti,0,0,498,1136,0,1634
4,2021,CAMPANIA,15,DANIMARCA,DNK,AIRE,0,0,1,3,0,4
4,2021,CAMPANIA,15,FINLANDIA,FIN,AIRE,0,0,0,1,0,1
4,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,1,2,0,3
4,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
4,2021,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,1,0,1
4,2021,CAMPANIA,15,SVEZIA,SWE,AIRE,0,0,0,5,0,5
4,2021,CAMPANIA,15,SVIZZERA,CHE,AIRE,0,0,3,3,0,6
4,2021,CAMPANIA,15,,,Residenti,0,0,1227,2911,0,4138
4,2021,EMILIA ROMAGNA,08,AUSTRIA,AUT,AIRE,0,0,0,4,0,4
4,2021,EMILIA ROMAGNA,08,PERU',PER,AIRE,0,0,1,2,0,3
4,2021,EMILIA ROMAGNA,08,POLONIA,POL,AIRE,0,0,1,1,0,2
4,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
4,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,0,0,5,0,5
4,2021,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,0,0,0,2,0,2
4,2021,EMILIA ROMAGNA,08,SPAGNA,ESP,AIRE,0,0,2,2,0,4
4,2021,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,3,0,5
4,2021,EMILIA ROMAGNA,08,SVIZZERA,CHE,AIRE,0,0,1,3,0,4
4,2021,EMILIA ROMAGNA,08,,,Residenti,0,0,985,2207,0,3192
4,2021,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,0,0,6,0,6
4,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,0,0,397,690,0,1087
4,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,2,4,0,6
4,2021,LAZIO,12,BELGIO,BEL,AIRE,0,0,2,8,0,10
4,2021,LAZIO,12,COLOMBIA,COL,AIRE,0,0,0,1,0,1
4,2021,LAZIO,12,FRANCIA,FRA,AIRE,0,0,2,8,0,10
4,2021,LAZIO,12,GERMANIA,DEU,AIRE,0,0,1,3,0,4
4,2021,LAZIO,12,ISRAELE,ISR,AIRE,0,0,2,1,0,3
4,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,11,15,0,26
4,2021,LAZIO,12,NUOVA ZELANDA,NZL,AIRE,0,0,1,1,0,2
4,2021,LAZIO,12,PAESI BASSI,NLD,AIRE,0,0,3,5,0,8
4,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,8,7,0,15
4,2021,LAZIO,12,REPUBBLICA CECA,CZE,AIRE,0,0,1,2,0,3
4,2021,LAZIO,12,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,0,1
4,2021,LAZIO,12,SPAGNA,ESP,AIRE,0,0,1,5,0,6
4,2021,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,1,0,1
4,2021,LAZIO,12,SVIZZERA,CHE,AIRE,0,0,1,2,0,3
4,2021,LAZIO,12,UNGHERIA,HUN,AIRE,0,0,1,2,0,3
4,2021,LAZIO,12,VENEZUELA,VEN,AIRE,0,0,4,8,0,12
4,2021,LAZIO,12,,,Residenti,1,0,1811,5229,0,7041
4,2021,LIGURIA,07,FRANCIA,FRA,AIRE,0,0,1,4,0,5
4,2021,LIGURIA,07,PORTOGALLO,PRT,AIRE,0,0,1,1,0,2
4,2021,LIGURIA,07,REGNO UNITO,GBR,AIRE,0,0,3,2,0,5
4,2021,LIGURIA,07,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,0,2
4,2021,LIGURIA,07,,,Residenti,0,0,272,641,0,913
4,2021,LOMBARDIA,03,BELGIO,BEL,AIRE,0,0,0,1,0,1
4,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,4,0,5
4,2021,LOMBARDIA,03,CANADA,CAN,AIRE,0,0,1,5,0,6
4,2021,LOMBARDIA,03,CILE,CHL,AIRE,0,0,0,2,0,2
4,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,3,36,0,39
4,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,0,0,1,1,0,2
4,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,1,14,0,15
4,2021,LOMBARDIA,03,NEPAL,NPL,AIRE,0,0,1,1,0,2
4,2021,LOMBARDIA,03,NORVEGIA,NOR,AIRE,0,0,1,8,0,9
4,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,4,5,0,9
4,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,2,0,1,6,0,9
4,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,1,7,0,8
4,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,2,6,0,8
4,2021,LOMBARDIA,03,SUD AFRICA,ZAF,AIRE,0,0,0,3,0,3
4,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,4,21,0,25
4,2021,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,0,1,4,0,5
4,2021,LOMBARDIA,03,,,Residenti,36,0,1897,4586,0,6519
4,2021,MARCHE,11,KAZAKHSTAN,KAZ,AIRE,0,0,0,1,0,1
4,2021,MARCHE,11,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
4,2021,MARCHE,11,SLOVENIA,SVN,AIRE,0,0,1,2,0,3
4,2021,MARCHE,11,,,Residenti,0,0,298,652,0,950
4,2021,MOLISE,14,BRASILE,BRA,AIRE,0,0,2,6,0,8
4,2021,MOLISE,14,SVIZZERA,CHE,AIRE,0,0,1,2,0,3
4,2021,MOLISE,14,,,Residenti,0,0,73,139,0,212
4,2021,PIEMONTE,01,BELGIO,BEL,AIRE,0,0,0,6,0,6
4,2021,PIEMONTE,01,CIPRO,CYP,AIRE,0,0,0,1,0,1
4,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,0,2,0,2
4,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,0,4,0,4
4,2021,PIEMONTE,01,SVEZIA,SWE,AIRE,0,0,0,1,0,1
4,2021,PIEMONTE,01,SVIZZERA,CHE,AIRE,0,0,1,10,0,11
4,2021,PIEMONTE,01,URUGUAY,URY,AIRE,0,0,5,4,0,9
4,2021,PIEMONTE,01,,,Residenti,12,0,692,1790,0,2494
4,2021,PUGLIA,16,FRANCIA,FRA,AIRE,0,0,2,3,0,5
4,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,0,0,70,0,70
4,2021,PUGLIA,16,REPUBBLICA CECA,CZE,AIRE,0,0,2,1,0,3
4,2021,PUGLIA,16,SAN MARINO,SMR,AIRE,0,0,1,1,0,2
4,2021,PUGLIA,16,SPAGNA,ESP,AIRE,0,0,1,3,0,4
4,2021,PUGLIA,16,TUNISIA,TUN,AIRE,0,0,1,2,0,3
4,2021,PUGLIA,16,,,Residenti,11,0,853,2129,0,2993
4,2021,SARDEGNA,20,PORTOGALLO,PRT,AIRE,0,0,1,3,0,4
4,2021,SARDEGNA,20,SPAGNA,ESP,AIRE,0,0,0,2,0,2
4,2021,SARDEGNA,20,,,Residenti,0,0,431,1050,0,1481
4,2021,SICILIA,19,AUSTRIA,AUT,AIRE,0,0,2,2,0,4
4,2021,SICILIA,19,BULGARIA,BGR,AIRE,0,0,0,1,0,1
4,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,3,5,0,8
4,2021,SICILIA,19,IRLANDA,IRL,AIRE,0,0,1,1,0,2
4,2021,SICILIA,19,MALTA,MLT,AIRE,0,0,0,5,0,5
4,2021,SICILIA,19,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
4,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
4,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,1,18,0,19
4,2021,SICILIA,19,ROMANIA,ROU,AIRE,0,0,2,2,0,4
4,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,2,0,3
4,2021,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,0,2,0,2
4,2021,SICILIA,19,TUNISIA,TUN,AIRE,0,0,1,1,0,2
4,2021,SICILIA,19,,,Residenti,0,0,2052,3812,0,5864
4,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,2,4,0,6
4,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,1,1,0,2
4,2021,TOSCANA,09,GERMANIA,DEU,AIRE,0,0,0,2,0,2
4,2021,TOSCANA,09,PORTOGALLO,PRT,AIRE,0,0,7,4,0,11
4,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,0,0,0,3,0,3
4,2021,TOSCANA,09,SVEZIA,SWE,AIRE,0,0,1,2,0,3
4,2021,TOSCANA,09,SVIZZERA,CHE,AIRE,0,0,2,2,0,4
4,2021,TOSCANA,09,THAILANDIA,THA,AIRE,0,0,0,1,0,1
4,2021,TOSCANA,09,,,Residenti,23,0,719,2005,0,2747
4,2021,TRENTINO ALTO ADIGE,04,AUSTRIA,AUT,AIRE,0,0,1,1,0,2
4,2021,TRENTINO ALTO ADIGE,04,BRASILE,BRA,AIRE,0,0,0,2,0,2
4,2021,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,0,0,0,1,0,1
4,2021,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,0,4,0,4
4,2021,TRENTINO ALTO ADIGE,04,SVIZZERA,CHE,AIRE,0,0,5,2,0,7
4,2021,TRENTINO ALTO ADIGE,04,,,Residenti,0,0,359,615,0,974
4,2021,UMBRIA,10,ARABIA SAUDITA,SAU,AIRE,0,0,0,2,0,2
4,2021,UMBRIA,10,BRASILE,BRA,AIRE,0,0,0,6,0,6
4,2021,UMBRIA,10,ECUADOR,ECU,AIRE,0,0,0,14,0,14
4,2021,UMBRIA,10,,,Residenti,0,0,232,511,0,743
4,2021,VALLE D'AOSTA,02,,,Residenti,0,0,27,82,0,109
4,2021,VENETO,05,BRASILE,BRA,AIRE,0,0,4,19,0,23
4,2021,VENETO,05,GERMANIA,DEU,AIRE,0,0,0,2,0,2
4,2021,VENETO,05,LETTONIA,LVA,AIRE,0,0,1,1,0,2
4,2021,VENETO,05,QATAR,QAT,AIRE,0,0,2,3,0,5
4,2021,VENETO,05,REGNO UNITO,GBR,AIRE,0,0,1,1,0,2
4,2021,VENETO,05,RUANDA,RWA,AIRE,0,0,1,3,0,4
4,2021,VENETO,05,SVIZZERA,CHE,AIRE,0,0,1,8,0,9
4,2021,VENETO,05,,,Residenti,0,0,972,2147,0,3119
5,2021,ABRUZZO,13,BRASILE,BRA,AIRE,0,0,12,6,0,18
5,2021,ABRUZZO,13,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
5,2021,ABRUZZO,13,SPAGNA,ESP,AIRE,0,0,2,1,0,3
5,2021,ABRUZZO,13,,,Residenti,0,0,263,514,0,777
5,2021,BASILICATA,17,,,Residenti,0,0,115,273,0,388
5,2021,CALABRIA,18,AUSTRIA,AUT,AIRE,0,0,1,1,0,2
5,2021,CALABRIA,18,GERMANIA,DEU,AIRE,0,0,1,7,0,8
5,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,0,0,0,2,0,2
5,2021,CALABRIA,18,,,Residenti,0,0,281,654,0,935
5,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,0,0,0,1,0,1
5,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,1,5,0,6
5,2021,CAMPANIA,15,MADAGASCAR,MDG,AIRE,0,0,13,10,0,23
5,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,1,14,0,15
5,2021,CAMPANIA,15,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,1,1,0,2
5,2021,CAMPANIA,15,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,1,2,0,3
5,2021,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,1,0,1
5,2021,CAMPANIA,15,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
5,2021,CAMPANIA,15,UNGHERIA,HUN,AIRE,0,0,2,2,0,4
5,2021,CAMPANIA,15,,,Residenti,0,0,902,2117,0,3019
5,2021,EMILIA ROMAGNA,08,AUSTRIA,AUT,AIRE,0,0,2,3,0,5
5,2021,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,0,0,1,0,1
5,2021,EMILIA ROMAGNA,08,CANADA,CAN,AIRE,0,0,2,2,0,4
5,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
5,2021,EMILIA ROMAGNA,08,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
5,2021,EMILIA ROMAGNA,08,,,Residenti,0,0,990,2025,0,3015
5,2021,FRIULI VENEZIA GIULIA,06,VENEZUELA,VEN,AIRE,0,0,0,2,0,2
5,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,0,0,281,456,0,737
5,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,0,2,0,2
5,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,7,14,0,21
5,2021,LAZIO,12,CILE,CHL,AIRE,0,0,1,1,0,2
5,2021,LAZIO,12,EL SALVADOR,SLV,AIRE,0,0,0,1,0,1
5,2021,LAZIO,12,GERMANIA,DEU,AIRE,0,0,4,6,0,10
5,2021,LAZIO,12,LIBIA,LBY,AIRE,0,0,0,2,0,2
5,2021,LAZIO,12,LUSSEMBURGO,LUX,AIRE,0,0,0,3,0,3
5,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,1,1,0,2
5,2021,LAZIO,12,MESSICO,MEX,AIRE,0,0,0,3,0,3
5,2021,LAZIO,12,MYANMAR,MMR,AIRE,0,0,4,6,0,10
5,2021,LAZIO,12,PANAMA,PAN,AIRE,0,0,1,1,0,2
5,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
5,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,0,0,3,10,0,13
5,2021,LAZIO,12,SPAGNA,ESP,AIRE,0,0,1,5,0,6
5,2021,LAZIO,12,SUD AFRICA,ZAF,AIRE,0,0,0,1,0,1
5,2021,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,2,0,2
5,2021,LAZIO,12,TUNISIA,TUN,AIRE,0,0,1,1,0,2
5,2021,LAZIO,12,TURCHIA,TUR,AIRE,0,0,1,1,0,2
5,2021,LAZIO,12,,,Residenti,0,0,1148,3272,0,4420
5,2021,LIGURIA,07,ESTONIA,EST,AIRE,0,0,0,2,0,2
5,2021,LIGURIA,07,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
5,2021,LIGURIA,07,,,Residenti,0,0,128,360,0,488
5,2021,LOMBARDIA,03,AUSTRALIA,AUS,AIRE,0,0,3,1,0,4
5,2021,LOMBARDIA,03,BELGIO,BEL,AIRE,0,0,0,3,0,3
5,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,4,0,5
5,2021,LOMBARDIA,03,CANADA,CAN,AIRE,0,0,0,2,0,2
5,2021,LOMBARDIA,03,CILE,CHL,AIRE,0,0,0,1,0,1
5,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,2,31,0,33
5,2021,LOMBARDIA,03,FILIPPINE,PHL,AIRE,0,0,2,3,0,5
5,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,2,0,4,9,0,15
5,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,0,4,0,4
5,2021,LOMBARDIA,03,GIAPPONE,JPN,AIRE,0,0,0,1,0,1
5,2021,LOMBARDIA,03,IRLANDA,IRL,AIRE,0,0,0,2,0,2
5,2021,LOMBARDIA,03,MONACO,MCO,AIRE,0,0,1,3,0,4
5,2021,LOMBARDIA,03,NORVEGIA,NOR,AIRE,0,0,0,4,0,4
5,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,1,2,0,3
5,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
5,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
5,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,2,3,0,5
5,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,3,5,0,8
5,2021,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,0,0,2,0,2
5,2021,LOMBARDIA,03,TURCHIA,TUR,AIRE,0,0,0,2,0,2
5,2021,LOMBARDIA,03,,,Residenti,34,0,1920,4029,0,5983
5,2021,MARCHE,11,ESTONIA,EST,AIRE,0,0,1,5,0,6
5,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,0,0,1,5,0,6
5,2021,MARCHE,11,,,Residenti,0,0,268,506,0,774
5,2021,MOLISE,14,BRASILE,BRA,AIRE,0,0,0,1,0,1
5,2021,MOLISE,14,,,Residenti,0,0,19,50,0,69
5,2021,PIEMONTE,01,BELGIO,BEL,AIRE,0,0,0,2,0,2
5,2021,PIEMONTE,01,BRASILE,BRA,AIRE,0,0,1,1,0,2
5,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,4,9,0,13
5,2021,PIEMONTE,01,MALTA,MLT,AIRE,0,0,1,3,0,4
5,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,0,0,0,4,0,4
5,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
5,2021,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,2,0,2
5,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,0,0,3,10,0,13
5,2021,PIEMONTE,01,SVIZZERA,CHE,AIRE,0,0,0,4,0,4
5,2021,PIEMONTE,01,,,Residenti,8,0,633,1418,0,2059
5,2021,PUGLIA,16,BELGIO,BEL,AIRE,0,0,1,3,0,4
5,2021,PUGLIA,16,BRASILE,BRA,AIRE,0,0,1,3,0,4
5,2021,PUGLIA,16,FRANCIA,FRA,AIRE,0,0,0,3,0,3
5,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,0,3,39,0,42
5,2021,PUGLIA,16,ROMANIA,ROU,AIRE,0,0,2,1,0,3
5,2021,PUGLIA,16,SPAGNA,ESP,AIRE,0,0,0,1,0,1
5,2021,PUGLIA,16,,,Residenti,4,0,460,1210,0,1674
5,2021,SARDEGNA,20,GERMANIA,DEU,AIRE,0,0,1,1,0,2
5,2021,SARDEGNA,20,MALTA,MLT,AIRE,0,0,1,1,0,2
5,2021,SARDEGNA,20,REGNO UNITO,GBR,AIRE,0,0,0,2,0,2
5,2021,SARDEGNA,20,,,Residenti,0,0,277,711,0,988
5,2021,SICILIA,19,BELGIO,BEL,AIRE,0,0,3,2,0,5
5,2021,SICILIA,19,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,2,0,3
5,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,3,10,0,13
5,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,1,1,0,2
5,2021,SICILIA,19,LITUANIA,LTU,AIRE,0,0,5,1,0,6
5,2021,SICILIA,19,MALTA,MLT,AIRE,0,0,1,2,0,3
5,2021,SICILIA,19,NORVEGIA,NOR,AIRE,0,0,2,1,0,3
5,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
5,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,4,21,0,25
5,2021,SICILIA,19,ROMANIA,ROU,AIRE,0,0,0,1,0,1
5,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,0,1,0,1
5,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,3,0,3
5,2021,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,3,2,0,5
5,2021,SICILIA,19,,,Residenti,0,0,2409,4328,0,6737
5,2021,TOSCANA,09,AUSTRIA,AUT,AIRE,0,0,0,1,0,1
5,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,2,2,0,4
5,2021,TOSCANA,09,MONACO,MCO,AIRE,0,0,0,3,0,3
5,2021,TOSCANA,09,PAESI BASSI,NLD,AIRE,0,0,1,2,0,3
5,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,0,0,0,7,0,7
5,2021,TOSCANA,09,,,Residenti,16,0,509,1253,0,1778
5,2021,TRENTINO ALTO ADIGE,04,BOLIVIA,BOL,AIRE,0,0,1,2,0,3
5,2021,TRENTINO ALTO ADIGE,04,BRASILE,BRA,AIRE,0,0,0,4,0,4
5,2021,TRENTINO ALTO ADIGE,04,IRLANDA,IRL,AIRE,0,0,2,3,0,5
5,2021,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,1,4,0,5
5,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,4,3,0,7
5,2021,TRENTINO ALTO ADIGE,04,,,Residenti,0,0,442,658,0,1100
5,2021,UMBRIA,10,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
5,2021,UMBRIA,10,,,Residenti,0,0,253,454,0,707
5,2021,VALLE D'AOSTA,02,SVIZZERA,CHE,AIRE,0,0,1,4,0,5
5,2021,VALLE D'AOSTA,02,,,Residenti,0,0,22,40,0,62
5,2021,VENETO,05,BRASILE,BRA,AIRE,0,0,5,19,0,24
5,2021,VENETO,05,BULGARIA,BGR,AIRE,0,0,0,1,0,1
5,2021,VENETO,05,FINLANDIA,FIN,AIRE,0,0,0,2,0,2
5,2021,VENETO,05,FRANCIA,FRA,AIRE,0,0,1,4,0,5
5,2021,VENETO,05,REPUBBLICA DI COREA,KOR,AIRE,0,0,2,3,0,5
5,2021,VENETO,05,SLOVENIA,SVN,AIRE,0,0,1,2,0,3
5,2021,VENETO,05,SPAGNA,ESP,AIRE,0,0,0,1,0,1
5,2021,VENETO,05,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,3,0,4
5,2021,VENETO,05,,,Residenti,0,0,825,1641,0,2466
6,2021,ABRUZZO,13,BELGIO,BEL,AIRE,0,0,1,3,0,4
6,2021,ABRUZZO,13,PAESI BASSI,NLD,AIRE,0,0,3,4,0,7
6,2021,ABRUZZO,13,SVIZZERA,CHE,AIRE,0,0,2,1,0,3
6,2021,ABRUZZO,13,,,Residenti,9,0,174,461,0,644
6,2021,BASILICATA,17,BELGIO,BEL,AIRE,0,0,0,1,0,1
6,2021,BASILICATA,17,,,Residenti,2,0,119,240,0,361
6,2021,CALABRIA,18,COLOMBIA,COL,AIRE,0,0,3,4,0,7
6,2021,CALABRIA,18,GERMANIA,DEU,AIRE,4,0,2,11,0,17
6,2021,CALABRIA,18,REGNO UNITO,GBR,AIRE,0,0,0,4,0,4
6,2021,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,0,0,1,2,0,3
6,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,1,0,0,2,0,3
6,2021,CALABRIA,18,,,Residenti,30,0,337,827,0,1194
6,2021,CAMPANIA,15,AUSTRIA,AUT,AIRE,2,0,0,3,0,5
6,2021,CAMPANIA,15,BELGIO,BEL,AIRE,2,0,2,4,0,8
6,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,0,2,0,2
6,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,1,5,0,6
6,2021,CAMPANIA,15,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,1,1,0,2
6,2021,CAMPANIA,15,SPAGNA,ESP,AIRE,0,0,4,5,0,9
6,2021,CAMPANIA,15,SVIZZERA,CHE,AIRE,0,0,1,4,0,5
6,2021,CAMPANIA,15,,,Residenti,30,0,838,2151,0,3019
6,2021,EMILIA ROMAGNA,08,BELGIO,BEL,AIRE,0,0,0,2,0,2
6,2021,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,0,1,1,0,2
6,2021,EMILIA ROMAGNA,08,CANADA,CAN,AIRE,0,0,0,1,0,1
6,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,1,1,0,2
6,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
6,2021,EMILIA ROMAGNA,08,,,Residenti,43,0,1064,2271,0,3378
6,2021,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,0,0,1,2,0,3
6,2021,FRIULI VENEZIA GIULIA,06,VENEZUELA,VEN,AIRE,0,0,0,3,0,3
6,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,4,0,210,376,0,590
6,2021,LAZIO,12,AUSTRALIA,AUS,AIRE,0,0,1,3,0,4
6,2021,LAZIO,12,CILE,CHL,AIRE,0,0,1,5,0,6
6,2021,LAZIO,12,FRANCIA,FRA,AIRE,0,0,0,3,0,3
6,2021,LAZIO,12,GERMANIA,DEU,AIRE,0,0,1,3,0,4
6,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,1,1,0,2
6,2021,LAZIO,12,NORVEGIA,NOR,AIRE,0,0,0,1,0,1
6,2021,LAZIO,12,OMAN,OMN,AIRE,0,0,0,3,0,3
6,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,0,2,0,2
6,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,0,0,0,5,0,5
6,2021,LAZIO,12,SPAGNA,ESP,AIRE,1,0,3,8,0,12
6,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,0,0,3,2,0,5
6,2021,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,3,0,3
6,2021,LAZIO,12,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
6,2021,LAZIO,12,TURCHIA,TUR,AIRE,0,0,2,2,0,4
6,2021,LAZIO,12,,,Residenti,43,0,1275,4038,0,5356
6,2021,LIGURIA,07,ESTONIA,EST,AIRE,1,0,0,2,0,3
6,2021,LIGURIA,07,FRANCIA,FRA,AIRE,0,0,2,6,0,8
6,2021,LIGURIA,07,,,Residenti,6,0,134,404,0,544
6,2021,LOMBARDIA,03,AUSTRIA,AUT,AIRE,0,0,1,1,0,2
6,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,1,0,1,12,0,14
6,2021,LOMBARDIA,03,BULGARIA,BGR,AIRE,0,0,1,2,0,3
6,2021,LOMBARDIA,03,CUBA,CUB,AIRE,0,0,0,1,0,1
